Region,Crime_Rate,Education_Level,Employment_Rate,Median_Income,Poverty_Rate,Population_Density
Region_749,1290,86.54147374354382,48.416847795956514,67406,8.159660560141678,3354
Region_750,876,57.808192239608694,52.345371333379276,83059,5.696097689435335,1407
Region_751,844,61.72806466674143,81.92746074514142,35954,20.56830705732083,2763
Region_752,738,98.16734164101996,57.80928235587971,102722,25.168939094728152,4235
Region_753,154,62.76532623642159,81.34074868982094,32356,26.0503915376686,1407
Region_754,1172,83.08161751855734,75.45068621435159,118499,17.06783682692336,4344
Region_755,560,98.93156437002652,48.858546263593276,22187,24.43638667955964,4683
Region_756,434,68.71483835698963,65.37231830598711,97243,21.82117833721362,3242
Region_757,454,50.87579954310311,73.86936607593584,55098,23.10636318747833,350
Region_758,872,62.20736452111871,51.751860740191255,112471,17.314975130545353,773
Region_759,567,91.54385956708526,81.53442552600384,41225,20.835293506053176,3060
Region_760,525,93.23044179775184,67.24138287725934,23606,25.138147839401423,117
Region_761,758,88.42596822618955,48.262102522130164,77620,14.947104388925576,3886
Region_762,820,55.655490953828654,69.14922130823012,52828,25.149472521689592,4043
Region_763,1096,89.77551858482016,89.9856902077957,46489,19.80042106972657,2556
Region_764,1046,95.93388984967521,47.526074583170676,34387,9.147525609269657,1587
Region_765,726,80.0304771273118,80.83784650597642,89463,5.617103930614615,447
Region_766,763,97.04376781690324,50.3654501593779,91832,14.068840009978802,4765
Region_767,132,91.34194418559387,79.11941647300436,115980,18.667408207408496,3407
Region_768,1218,83.34857584954537,76.72889615607066,22591,25.99550880508721,1213
Region_769,1158,78.8592618355874,55.02446928002162,68516,8.187142003506155,4875
Region_770,1151,67.42868336209852,56.29115587822249,111683,25.005158692089477,605
Region_771,506,57.96437226214026,79.62606959814596,82061,26.575226151680674,3711
Region_772,50,80.24769613452705,63.072275594365635,86736,8.767187175020844,1801
Region_773,100,65.90557768090598,76.54090143559044,101257,26.289857982605476,2991
Region_774,734,93.32193337638228,47.39920736829174,81753,29.7863391960698,2707
Region_775,766,99.66684686793143,82.62788909507768,104774,23.170970776205937,2845
Region_776,498,87.62138813077863,75.54423583411597,31087,24.6192420456247,2379
Region_777,930,54.52408476435254,85.34714044174169,50816,29.860381688971835,2009
Region_778,537,64.43427977653191,46.61861895174862,43408,20.137031263148636,1651
Region_779,83,55.45548158828748,69.65072501802989,20136,12.697159550406235,2843
Region_780,1421,82.5255823895858,69.95602925201626,37413,25.938270851901393,1530
Region_781,144,88.25954322778924,57.67303702733912,79500,20.362144437790782,1152
Region_782,1145,96.28374154403559,62.92332122846289,104514,19.529885593023913,3326
Region_783,203,71.90861732059938,41.89907816449267,76358,11.340888887850957,1349
Region_784,299,95.06878247942223,77.2930019313506,86197,23.908356739572167,3929
Region_785,723,93.89455795206638,67.4661239701587,112789,7.041681896502406,1585
Region_786,487,65.85978583826993,42.88705259345869,112420,28.10717676986653,127
Region_787,167,93.44503127702855,74.03779464802427,52854,13.14558651926212,2881
Region_788,820,68.78361259408632,63.339103861559394,96240,8.194366319749761,3460
Region_789,1379,64.84346372801404,41.72306297125,110063,16.05916332756047,2771
Region_790,317,82.45373293971966,88.48038634240477,36322,6.061747731413329,3677
Region_791,1127,66.41906139425406,87.45560715447203,26968,22.115654856624158,1582
Region_792,285,81.51043741645721,65.64512080735987,47518,27.567637761133906,287
Region_793,438,80.49159027493472,44.68362103529551,71925,25.93157517846272,2046
Region_794,1039,78.17194636742295,77.73106107992959,79848,8.184236836197027,3477
Region_795,812,69.02098521163988,64.59655500528645,113422,8.156778427693297,327
Region_796,450,77.42498608257384,55.122373914468994,21700,25.335862058106603,3139
Region_797,673,79.82427374927107,64.57090887642784,113782,28.1063568650779,573
Region_798,816,77.28434442477368,66.12220727027322,43199,16.516745745837227,4325
Region_799,1376,72.22097263756008,68.13558495111695,64589,17.47427792284415,4268
Region_800,968,50.73335285231319,62.06118568276632,52115,12.956551034643148,3172
Region_801,1280,79.35308538505754,70.28776515695283,81934,27.35662795641035,4625
Region_802,1302,58.42221925713598,85.93673553031887,74316,21.1225726323089,1847
Region_803,902,82.12879844735949,58.11340435492956,25520,12.206289429184213,2181
Region_804,627,87.9672163961433,76.28582316099745,56455,12.46957177635629,865
Region_805,124,75.02226545653707,84.72262784121162,106465,27.28000182659006,2744
Region_806,484,77.11818324898692,62.79896378799685,61605,5.340850597645536,492
Region_807,152,97.57392798329955,62.17279181909521,34955,13.06816431816596,3190
Region_808,1495,92.3583680686287,70.10584926773898,64049,18.858917030409227,192
Region_809,813,95.7118257975735,69.5703379711244,33917,8.705436552483116,4337
Region_810,787,90.68831441597932,80.32946711631385,90293,7.302468854989745,1460
Region_811,855,55.44591709233657,63.82416918891464,98581,25.381908277264,4523
Region_812,1379,57.449592798509734,89.80614748197206,84925,27.36010971621268,584
Region_813,147,76.33118986344797,42.97357844336404,90269,25.590160519954736,1766
Region_814,847,62.30348293989991,40.15839242903509,50954,27.469697243433693,3414
Region_815,1408,73.83477375205796,72.00991557798119,116671,18.827799276459288,1082
Region_816,908,69.71826619091752,54.92174561809384,92617,25.306453024758547,3392
Region_817,484,77.47071192152266,52.019119434974186,61458,14.601065959777511,1460
Region_818,496,87.34378580679113,55.594954000214024,109037,21.65669653697596,4550
Region_819,1381,85.77454535496372,52.80237825524772,41113,29.72088828472911,1222
Region_820,298,76.06170662426672,41.53950248302239,119977,10.643193095978186,938
Region_821,215,91.1196709408529,88.57665211952943,110226,14.747493657277015,3388
Region_822,1033,71.54310457690167,51.037274422639086,63939,17.00118443275214,4567
Region_823,1408,94.83571449200612,76.70148812946532,49345,8.450387175501293,1691
Region_824,1069,53.56401350275819,78.12981973470876,66313,7.025965261626419,521
Region_825,591,97.73300150166537,86.46286990036145,112365,25.74307165804061,2990
Region_826,808,82.7346540715674,41.527472854669,89166,29.419859320689653,596
Region_827,1179,69.00372544686027,83.60241692235039,67861,15.118126595741467,4776
Region_828,130,59.85770632864387,66.36130904199001,117406,7.1912459048663315,3647
Region_829,182,73.95916147218,71.6272054982914,69298,6.645294017264412,2875
Region_830,846,59.72791615926505,72.22351385605168,67221,27.282955159007468,3773
Region_831,949,58.31658038715711,80.98989024923637,64942,16.595356243192,413
Region_832,187,80.8675878706487,56.67036610795553,23453,13.000682914059798,2216
Region_833,233,76.15423622908924,76.65255949299967,74935,16.911531780984987,3359
Region_834,1474,83.50480173054709,66.42890548610985,63370,12.957602367308684,595
Region_835,1403,96.48029387109946,79.6697007152674,28328,17.225894382690498,3290
Region_836,834,76.61301066695201,89.52730163850667,35534,26.48890992294842,4779
Region_837,1033,79.04660266313988,50.03255087018806,105280,19.807534276552392,1986
Region_838,118,54.481316957747104,89.7324320779999,104925,22.366344320254385,1012
Region_839,595,85.88178929543147,44.4906077141387,56320,14.116766905858414,3055
Region_840,102,69.9952603402078,40.115877395240695,69170,23.462646962762967,3856
Region_841,254,98.83626193312895,42.20809680889156,100201,21.665427121984308,932
Region_842,175,91.158700779783,57.089120236838085,28640,7.989049943801412,3890
Region_843,92,76.12405202580592,71.64531653392172,111057,19.316071327889617,920
Region_844,160,56.1611327086083,43.45147704439248,50049,11.41858740774395,4661
Region_845,810,92.97078966402947,40.28329072647836,25618,25.10239174083982,3035
Region_846,1256,89.98905477120108,86.85455142293974,76053,15.648442711673486,915
Region_847,897,59.229256476851646,81.09633179699648,21920,29.867104129912178,4359
Region_848,144,64.7639144610155,80.45915855695155,63937,7.312510948474094,3253
Region_849,1447,89.67036290739186,84.22121377509885,89724,24.508696568503964,2947
Region_850,949,59.26142232737048,75.00171363860522,32207,21.842543338553913,2294
Region_851,409,95.88762445856887,45.22020648740407,85774,24.187470764767635,68
Region_852,949,71.2263712598181,59.95500940368615,52972,12.688244887261408,691
Region_853,330,54.35194812938293,76.15747432323147,30799,17.301362234560017,3133
Region_854,1268,90.78743217521404,54.01672303957605,91088,24.91271299309271,379
Region_855,1268,68.67548415191938,74.37031820681187,48916,10.813533290521374,915
Region_856,716,76.32495970768905,41.224922413382615,90463,10.650829919716301,823
Region_857,142,55.61521722056096,55.306867043979665,113500,18.77627383237331,4537
Region_858,721,50.12920074224912,67.45651681385863,96700,18.089089488246394,4782
Region_859,110,81.89926028966488,71.60449147531212,57158,12.056561760323321,2404
Region_860,683,75.75875851668658,68.85203322309555,104607,12.451891263120569,3388
Region_861,1124,79.67692845615736,74.88781380367148,91696,11.946129080164138,3568
Region_862,1476,89.68719251902581,40.304437411991955,81510,24.28780154996219,2992
Region_863,1078,82.330295671143,45.04705999887607,78692,21.297521639061515,2617
Region_864,653,58.73867214136886,83.44721261395725,81744,25.81042958525632,1724
Region_865,731,68.03862595553,74.08743220450806,35810,29.386825707850544,2733
Region_866,583,95.29455523938802,45.646582134300566,25126,16.85410740679966,3430
Region_867,1478,88.49723501258396,82.10372186992896,50009,6.667347035136221,789
Region_868,887,77.83185289683587,52.11156089122834,119120,6.202307760300886,1595
Region_869,694,62.78224989046362,63.91299420976117,110932,12.39162598179048,4614
Region_870,282,65.10302509173975,47.25982564423302,20192,28.31361473381127,2309
Region_871,573,86.59790337928172,75.50550282108533,56413,18.08032637427187,1185
Region_872,395,92.55871304263854,73.3427210507134,32816,11.794662902003228,923
Region_873,1119,83.57123347653072,50.555623558306806,59082,14.979169862775489,4605
Region_874,595,90.47649878842209,83.17003834285009,85048,19.964877685116768,2350
Region_875,1151,88.3328067600203,60.06530121098561,70940,21.323741453446054,801
Region_876,1146,57.48519839784789,54.62575455353709,52130,8.847987744572626,903
Region_877,843,71.1972406456651,47.616479473226775,60142,29.4257919136294,3782
Region_878,298,57.649190041428135,53.30840062577687,56468,18.61930567456972,2333
Region_879,96,61.761779240099244,41.10134606119085,50698,8.392207944806982,1379
Region_880,1194,93.46298123255264,69.16287462280579,30655,27.340881333653343,527
Region_881,263,73.64459828165911,82.11153731719739,67897,6.86596077698572,2776
Region_882,288,76.76790509213305,67.44902247208209,50075,27.69338582943782,3141
Region_883,1129,58.922298261388605,50.96369809619379,29359,29.91414140722456,4280
Region_884,399,65.6135893024398,41.68345891069364,62056,22.510794978912596,4555
Region_885,156,61.5123084213935,50.73140366294014,71831,24.261180526849746,1319
Region_886,880,60.30930822592132,60.80607140355461,79191,13.43257091168716,4231
Region_887,97,81.8980396657985,77.98057143498983,53272,28.539421318348346,2653
Region_888,386,62.84419238228574,49.392142626888706,34671,18.24284915270919,1519
Region_889,1099,81.60077430102092,75.98957266773431,47048,23.30971116493887,427
Region_890,853,52.922730705427696,83.34667341759419,96274,28.10269289778199,1730
Region_891,1330,57.08871967635509,62.69734240541786,45963,29.379499399387708,291
Region_892,57,63.72701270000627,81.07159958212966,63954,25.83010891491686,969
Region_893,674,79.85234584478458,67.73286740175479,92309,12.57543767455075,119
Region_894,1326,83.7920622543688,71.85454185404525,115430,29.16368791380206,3974
Region_895,768,72.13584833897636,66.31392301691014,20717,20.702988281089297,2136
Region_896,352,72.28954572886144,63.15863583756709,31676,28.266061908798996,2057
Region_897,688,86.2258425699309,51.73267208879247,24434,21.902625645358796,850
Region_898,105,50.791054588279124,55.159702973052305,69810,12.680974046193011,2829
Region_899,775,67.05450122371103,54.49850594718045,114636,14.250613103570398,4970
Region_900,575,90.93535285596164,68.16444654769074,24994,18.761794427573513,805
Region_901,523,80.16097051066862,45.9976846511945,24234,24.75037103899705,2045
Region_902,77,66.86135663777102,85.83958453511676,89300,12.949563783508374,1371
Region_903,127,95.27623961648369,76.03275726415566,63949,19.493279153354802,2380
Region_904,1289,88.63113637246913,60.07228154565968,57405,13.640624839410037,159
Region_905,1459,63.24477236183667,47.9312072263189,54872,25.394235115877677,1066
Region_906,414,82.26449187628585,84.09960848608179,62215,16.66820234419876,3915
Region_907,715,79.78753640944784,81.18890450505826,43185,6.9180706713221305,74
Region_908,575,70.05939570194914,76.08607763585897,63442,9.15131303703841,4988
Region_909,748,68.34780396024003,53.57735237056212,71759,6.527616690490808,2888
Region_910,1385,67.1780237387852,60.12233187168344,61153,17.48257365035813,787
Region_911,932,80.85778916978234,45.13741262262117,97535,7.658432433705679,229
Region_912,1080,72.12049682403347,49.45197623637659,22581,7.853499232740803,281
Region_913,1076,91.59315566257109,79.15083186583664,71717,28.526206500959425,1967
Region_914,968,83.4801308066981,75.75193594253419,22763,26.816376804401386,392
Region_915,799,53.49658028547171,69.67428814879673,112910,16.30216492028415,4622
Region_916,412,82.0084111914083,84.78633629630863,75480,29.645133021255145,2673
Region_917,1347,63.55737182500924,69.16332589065227,58759,5.004663204266578,504
Region_918,855,79.64059958267114,63.34839999818054,96067,20.349486406834846,4434
Region_919,788,84.00659655517256,57.018537315288135,45307,20.41070443429675,4675
Region_920,1088,61.541459457700604,87.02242528680863,116371,16.436076396747204,2326
Region_921,1265,72.84293224401843,44.135773076217674,31064,14.92369932335732,645
Region_922,534,59.51624314095339,86.54436860304043,96848,16.38457838701519,3924
Region_923,77,52.61694378932542,81.33573299655092,57548,15.374010901992012,4580
Region_924,763,68.92382117429345,46.49649622678506,56945,23.262311937057486,4547
Region_925,1112,68.14721359229961,68.24921788376268,67937,8.383885874332101,2719
Region_926,1346,99.77402453521285,83.32739908745435,26476,9.940980514778254,2185
Region_927,1304,72.31761755988211,68.59045818035769,71756,9.51295570981059,4014
Region_928,135,66.67847747361002,85.35999107803111,110101,11.561764628031614,1615
Region_929,175,79.02375033583374,87.14919084080213,22382,18.131460469539583,358
Region_930,861,54.438369705388425,61.11922610921529,69683,7.780218683455468,392
Region_931,586,98.08328679774067,58.86568307031618,107999,26.7042323831626,485
Region_932,194,81.74800227955166,86.81605769845784,65276,12.434038282711807,226
Region_933,1285,87.74189099704239,73.7570030574834,53402,9.063449686717696,188
Region_934,74,58.523896908695875,45.80113406740846,111881,21.890532739956083,243
Region_935,1467,70.4738926502602,42.11458746113406,46946,5.952157514982982,3307
Region_936,116,71.13445566980948,68.23145254986315,99698,20.499214121854102,3285
Region_937,282,91.09032219505434,86.50854827192123,93933,22.454960766912496,992
Region_938,158,50.06183398797047,82.21243512029092,42335,10.37291328466798,4670
Region_939,1219,65.04265541766276,73.79238732321681,65095,6.049101836090857,3929
Region_940,160,99.0618187172152,46.955792444554376,99930,14.09113397298624,3163
Region_941,277,73.74432717531093,52.711569187434776,47197,7.4648557560484115,3012
Region_942,160,69.12631401220041,83.77556132763081,42010,7.9119462418334265,4886
Region_943,83,55.99145010088232,49.140361832845024,44123,11.356530786121613,1003
Region_944,672,98.70823143140078,53.92197041252173,107923,12.386698115668983,1352
Region_945,1442,51.001317796291225,46.4800325597721,22890,18.249258525535517,3431
Region_946,797,86.85901125036216,73.80541157072057,113305,21.95979713757533,2930
Region_947,644,88.42999023942542,87.19911526816048,28026,19.819273521754617,2237
Region_948,474,62.18283580319333,53.448401579769296,84925,8.709008432237919,4937
Region_949,662,83.57792218065187,63.77033039250368,88842,9.302150811315661,595
Region_950,741,54.646457218969495,71.71698698556021,53665,26.96923124482286,1977
Region_951,1355,62.852363321603995,89.97331241078153,29277,18.95880787660284,4202
Region_952,1393,89.39509941461324,45.240403249878604,62239,26.748445822442225,54
Region_953,364,93.23430960167701,64.92853997528546,67664,14.288662782996859,3531
Region_954,926,80.42432063298956,59.256005995125,68008,20.360000185783097,3303
Region_955,1450,75.34192159102413,83.29100826111775,34683,18.09158540136527,1412
Region_956,1362,57.96520103094902,63.79838655058279,20670,12.978087245511563,1870
Region_957,711,53.155451653957506,45.5488762292574,109211,16.747884300839885,2713
Region_958,326,55.882451423677935,71.72120726432918,37889,17.562271920673304,2988
Region_959,673,61.36786500480494,78.53903091319398,75612,10.019274368916964,1323
Region_960,565,67.08372509484605,40.14406258328073,64535,12.87525930941829,3376
Region_961,1423,69.04547627554936,82.94783427103147,98542,24.78524376267439,3709
Region_962,892,67.31608842945018,49.30115000028328,74319,27.894705986353177,2995
Region_963,399,61.95276660986328,67.60346823266889,112067,13.994852338632487,3068
Region_964,872,75.4862123375849,60.78987503437251,41639,12.674307055225455,1181
Region_965,1210,91.26430541164484,75.98269083052652,84712,9.879929114297063,4813
Region_966,808,63.98517692357396,58.55808073928709,36633,21.96227921626453,2686
Region_967,948,97.11935095511166,83.48815883408554,54660,13.077492541658431,3079
Region_968,292,93.66683308619238,76.5248180479395,88975,29.693738477479712,3069
Region_969,592,58.08821056760548,72.38565855314607,52172,13.14212005159883,4427
Region_970,1113,89.31379783785472,79.81202977814272,79197,14.853401169565704,3209
Region_971,278,78.72936911588833,77.70115174641911,78847,20.08335490530087,303
Region_972,597,78.32876810857093,41.79693374607767,31577,25.042107329782624,378
Region_973,969,69.55213815290873,59.736717692241406,97299,16.737966633640845,2641
Region_974,1296,75.05764995910049,86.5403648658245,40176,15.566400844723958,2880
Region_975,55,69.85893887146055,46.28621344961131,64386,29.890945839870206,3094
Region_976,1395,76.98663093799715,76.85482752160256,83972,5.262341028498611,1470
Region_977,517,81.39750263863179,88.72959056676649,109791,27.376632221281145,3451
Region_978,124,83.71519032045242,42.60993145224858,61003,8.728520648493436,2942
Region_979,53,76.6240596279713,74.10969403133052,39996,24.648131905222836,704
Region_980,695,86.07110336643659,63.40770706505152,106598,20.44828899615745,809
Region_981,167,57.06390246377529,68.95876276873611,55931,13.546182137452302,1848
Region_982,930,60.59912454511193,44.26706682421624,55710,26.84687388802546,3021
Region_983,553,90.9367502037135,42.15034759334697,54693,5.322680699524799,4561
Region_984,996,66.12639889232076,73.3433330275461,55740,10.667266301873092,3476
Region_985,623,51.14469124880601,81.1654714910359,97241,19.1723199062384,304
Region_986,243,57.68955748340156,79.10076674664836,113583,13.78855650124245,3873
Region_987,896,61.18072172481556,67.19028639331187,96502,20.25943738295819,1926
Region_988,764,97.86614439472936,44.99334105680891,37374,5.602754835216671,2807
Region_989,1465,78.65207144654246,74.40222219180069,96674,7.911473262042813,2674
Region_990,1099,96.63653702381274,52.094444177707295,101471,8.17740600546098,4171
Region_991,222,78.75816752483125,85.55343513836918,65913,9.732091147900235,3054
Region_992,1373,73.96772200689259,81.91326797728524,86025,16.48328602001357,4566
Region_993,375,65.6863845597048,75.46914835436954,64516,23.80321748858928,3784
Region_994,1483,80.31854722166878,87.44229779155651,107796,27.638470948222526,1294
Region_995,1191,56.95990123087649,41.57109107556364,46069,25.88431325710615,1058
Region_996,885,94.9130813646353,76.8100212530381,76233,9.92219679439209,4364
Region_997,773,91.46662025706419,56.51213896682027,104811,16.02876380576581,1560
Region_998,274,65.87657239383685,85.30329428431827,79049,9.985289943963375,2009
Region_999,581,97.63987638006472,53.33375983309888,59178,11.611795416679769,2558
Region_1000,162,91.2600383707784,76.24282496575086,52821,17.588674537797154,4808
